t,Sequenz,u1(t),u2(t),x1(t),x2(t),x3(t),v(t)
67,130,0.7330611054118277,3.6582615032552326,5.342986014863112,3.1809123693187367,1.7140166121300655,5.799851455491391
68,130,1.2398304780406453,1.2833639655326863,5.776380480915165,3.1944781238113826,1.5295216318233928,5.743954827541926
69,130,1.292711716599002,0.7870161354591704,5.351270970053189,2.797912672718743,1.6232478347992643,5.6652154168838145
70,130,1.8556282684878385,1.3788517852868218,5.717091491449811,2.608002819179057,1.6467208646304383,5.07128627836278
71,130,2.3228194942025437,2.332490532781214,5.257171568591228,2.0816342736373326,1.700566432121016,5.241142077668046
72,130,1.109249834723124,1.5377975265733093,5.486117184076976,1.7343441953014387,1.0858083529496971,4.880619666173455
73,130,2.2190064404252654,1.2348713297364853,5.462808082120494,1.7046903273647267,1.1954519197315658,4.677845292943854
74,130,0.5298769916818828,2.578418587103723,5.566438175424439,1.4462095885026873,1.164087842046703,4.142542822031847
75,130,0.6808226290486679,2.3296878960474974,5.386074056791379,1.24824264348358,1.0163505157374502,4.0873304690623575
76,130,1.1887395662397109,1.8769210730339196,5.427711565336708,1.0609985992385038,0.7791532842283557,3.7438919257803494
77,130,2.0858887517830276,1.0710881707616147,5.506657609612557,0.8618020536157154,0.7025853358056393,3.5384909947000653
78,130,0.21132548263552842,2.662817234508619,5.298882314297492,0.6914813932699405,0.8076179954099372,3.244892003350329
79,130,2.0640954929102366,2.4593094227509753,4.874312299329624,0.9536466711371984,0.6563734977742033,2.9856945573714
80,130,2.2360477931931615,0.8559392504841179,4.8801493928147375,0.9708265188289271,0.5957433714060945,3.0894374822863426
81,130,1.2217472502878821,1.6521299856329799,4.796783085453552,0.5635033053022143,0.6723885658950192,2.926103625268805
82,130,0.2924707866601136,2.2846459623328976,4.460634998966812,0.6770910885060373,0.6294364721795319,3.0098422755417054
83,130,0.4124654407017817,0.8261886939049481,4.642329776060611,0.6095893144119156,0.7893198580011436,2.6081686729205633
84,130,1.1489097132756143,0.7803217160080478,4.235499804454589,0.6128307884870493,0.6408297765085372,2.557139208105333
85,130,1.5542603965933939,2.7037109322254604,4.285658824848508,0.4511672843950727,0.2935076822653395,2.739015770170677
86,130,2.481850685141399,2.496549399428667,4.045539020463449,0.7281690162843745,0.6974811337609282,2.780647275233597
87,130,1.9378187529557593,2.9260655993543385,3.997301235593421,0.9431632915405705,0.7586406648050077,3.03055181989416
88,130,1.8457850485309835,2.4054129742029806,3.3240692635367153,0.7069667043427358,0.7010141966642045,2.904234168090327
89,130,2.052644770133348,0.12147293981091145,3.2442533715416317,0.6069211210476546,0.5138614473305267,3.325172589205398
90,130,1.5082325410978363,1.1217733398455276,3.25896299464326,0.6197765352392148,0.5929957585328012,3.3117442388902103
91,130,2.8910352226615434,2.4913254714701862,2.9998585756709595,0.6616875751361755,0.48631851043823165,3.1849111513957933
92,130,2.2126325709184793,0.5714594578992558,2.5366084142811514,0.7976327765854754,0.9415868042553629,3.2242701057961556
93,130,0.5074329841501799,1.0515141462028839,2.2022721290225338,0.7108860308876774,0.5464912908574597,3.2676900250821688
94,130,1.6888868973653377,2.2712399826448593,2.2358400591792273,0.6577010740849404,0.7028842360151661,3.1570387327795837
95,130,2.4896877739843535,0.6959824969779156,1.7190678333991696,0.7680355818275836,0.663451228698895,3.3145976020828822
96,130,2.496161883360415,1.7911798863073476,1.7866918753914023,0.978430181544141,0.5984801846884525,3.333452637109097
97,130,2.3728805328289346,0.9846629692394632,1.3379681403687567,1.036429821399006,0.6503681764425693,3.3047058410992878
98,130,1.6981093808590777,2.559322403986277,1.2660702656006175,0.8423467616874591,0.47555338128672825,3.0047346780778996
99,130,2.478355153898714,2.646529821798224,1.1973973565857103,0.7193007992912022,0.5405303911347721,3.1305707160614182
100,130,2.9894745292690796,0.6904398216518206,1.083236829040204,0.7821972555193124,0.6356249749730706,3.2888355045243447
101,130,2.7621707855782156,2.054412734512009,0.9754179442805919,0.5391291004749184,0.538600416011693,3.08109663641185
102,130,2.764899660399987,1.0958680959494362,0.9764065410921543,0.7466247940083051,0.5724035034667351,2.9288813161454943
103,130,1.7647105183364573,1.9149401989492996,0.4597379677081654,0.39239940780653093,0.5955902183305647,2.6391004950236048
104,130,1.616897142362261,0.8518276157752364,0.43538822878154365,0.4234986008003192,0.6824858840570993,2.444856861701553
105,130,1.977941708532038,0.992001120992277,0.5889439039520805,0.5702534233209888,0.6232313834764309,2.3833055778705874
106,130,2.424353495509948,1.5208852437665605,0.7085250831542957,0.5688784133327485,0.27942490305866063,2.0445631420191095
107,130,2.0739230352269127,0.5154334898923388,0.5957701623467653,0.35899117842866674,0.2835394497086068,2.1798413971503536
108,130,0.15820206963483108,0.5077497981562876,0.45452102005043094,0.439582561585525,0.45563082706004426,1.7762819560083378
109,130,1.7891739628857217,2.0682078733876197,0.2520381802680187,0.4114657697372359,0.48801517203241657,1.321643151148411
110,130,0.9381537386922211,1.8367048518811901,0.10936100331537206,0.522125034435213,0.1211699291951755,1.3931292665694242
111,130,2.8136788142069946,1.3101903768518284,0.32692157564857915,0.17595251521938576,0.1797885326429065,1.0821101952288084
112,130,0.9034238014714105,1.6970003970488623,0.3928164208827548,0.2823384193744289,0.18355982267958826,1.3710626046477414
113,130,2.656701233870562,0.921379389640962,0.4704882506101115,0.43927205987839685,0.11274799439603564,1.1123162354320062
114,130,1.5306923573927453,2.279652966127035,0.4119017801036269,0.1855947391631756,0.4423101404788058,0.9691646176210733
115,130,2.0907205759528296,2.4956481328082463,0.10007923408267647,0.2816361660518316,0.49016748801492444,1.050476149339205
116,130,1.9303587817139487,1.4411742348058822,0.10111667823364176,0.437733386611078,0.20104786092290275,1.0958936142998486
117,130,0.2687358643835144,2.578389549392778,0.3945805793594055,0.5118000138094027,0.04792948302243212,1.1754941268895684
118,130,0.37684088670064997,0.06944108944040484,0.5113984825683721,0.13806281570997928,0.313280192865222,1.247467753536843
119,130,0.9582842558847259,0.932979446761477,0.29351044552613925,0.20194913117679417,0.3910218389709678,0.4989122649701328
120,130,2.9297200748688548,0.08698860127130514,0.10319847528400045,0.18814950174455713,0.36004820658010084,0.5117046532944616
121,130,0.08907604035564098,1.3771673403877158,0.5148458672569328,0.41381056710264685,0.020134535814330043,0.8886568587653203
122,130,2.9210345159183677,0.06373541562255958,0.3860784663257673,0.02727668951480507,0.17842484144584922,0.5989025296957746
123,130,1.3831018753540234,0.14227901743382343,0.4360619918477396,0.10439535865513319,0.40951908095156236,0.7103102740616826
124,130,1.85127549534789,2.630378220031354,0.3060270674349954,0.4132228474479414,0.24094420388173293,0.8407501830498502
125,130,2.5014578250416695,1.6084908024099462,0.38916087938528127,0.5143431182282998,0.08251464222016448,1.1350769046958693
126,130,1.3401453081930503,1.6279060934670695,0.36610000670833215,0.15952166116103098,0.4132139325188566,0.9602959571422414
127,130,0.47642818693560707,0.9716312544464651,0.2477466046477746,0.3698518132929193,0.3327137315306048,1.0535165875257424
128,130,1.322501950879881,1.2672401553870714,0.3048600185718419,0.12430046381410818,0.3340643702978139,0.6845659783392438
129,130,2.904559099047705,0.6768220328838062,0.5352908749711816,0.44725347419812145,0.48915347463581516,0.5115011512220246
130,130,2.1635947178027903,1.9545056891962558,0.44451421424958,0.269752139339496,0.2700280658118563,0.6752624718981175
131,130,2.3747081521073623,1.6268665323371017,0.4904909585827324,0.2723101529423369,0.09260484788767182,1.013821339005772
132,130,2.939717096500774,0.9991045716231935,0.206473654015204,0.14394433919661048,0.24971797746976285,0.6314361034155023
133,130,2.123318200036379,2.982262583545583,0.1097716918398809,0.49508919718309113,0.22201904294058933,0.8879948393768653
134,130,2.4439039625306838,0.04200157495066059,0.25852538059495883,0.3013461567211962,0.4617291340427744,0.7639301806277919
135,130,2.6087594363003856,0.8460157165109254,0.34038965568046176,0.4186823933728036,0.24665419936903604,0.584347517377998
136,130,0.7115822133464206,0.9318357022180656,0.4277125871472566,0.28723914424566144,0.10242312359947217,0.5716817422469431
137,130,0.5617887758140268,0.7477912709255023,0.5103695327575007,0.6196158432352697,0.20758767684580007,0.560672695908814
138,130,1.6250862922396125,0.4313576724508994,0.4622617333936747,0.45705178658964657,0.3390719514949719,0.24887357808794605
139,130,2.7544168509142444,0.5234108189325721,0.5466722534428146,0.3305715848738211,0.1891836302826012,0.5476563444705765
0,131,0.0,0.0,5.151835443871392,4.2197202987837885,2.6619260389946726,6.874974007200874
1,131,4.03024900898172,2.3982587435394844,2.8086995770695697,2.6432383074351082,2.90404002414594,7.084082274394198
2,131,7.7149403498968345,4.634064528014768,2.7739004857988627,2.9219581203950966,2.871861862874596,7.179006787129558
3,131,11.071644612476005,6.713611642704892,3.0943932457468994,3.08853462081773,3.1586225454317436,7.816425445843385
4,131,14.11749669222504,8.64299443272201,3.240322370403443,2.9912615351139604,3.180260282716832,8.035710413561294
5,131,16.869190324288002,10.428206022411771,3.5194567244738693,3.3482962701240533,3.6957453608364,8.437981930816917
6,131,19.34297302370287,12.075137095769016,3.9610988545551105,3.777961334285093,3.559873677431834,8.526780799026424
7,131,21.554641432049667,13.589574733868742,4.046910930047768,3.974987688997633,4.2833352800559625,8.912805437271395
8,131,23.519537070491182,14.977201309312406,4.559992222722627,4.49700829788918,4.46685956634582,9.17297907604659
9,131,25.0,16.243593437689476,4.839691403710129,4.54765612862001,4.8524615052922515,9.51825420079593
10,131,25.0,17.39422098605432,5.313259065380597,4.983544548542745,5.037739092812967,9.571905823541252
11,131,25.0,18.434446138418384,5.18269279325298,5.340531716134961,5.140895396625013,10.315812988676521
12,131,25.0,19.369522518257654,5.487233378612534,5.638308788917609,5.668235280501955,10.57125152481713
13,131,25.0,20.20459436803541,5.931522730327414,5.788889006512997,5.9079673103526895,10.78078676231278
14,131,25.0,20.94469578574032,6.029047591635884,5.851054262456646,6.152453392637669,11.04101849782902
15,131,25.0,21.594750018439786,6.392732249667208,6.54268620122358,6.218151490904782,11.128939781946233
16,131,25.0,22.159568812848608,6.768761721198427,6.615192558214022,6.501826001287408,11.203173823263484
17,131,25.0,22.64385182291293,7.210969993442111,6.808228800911107,6.6981763079693275,11.378814327854283
18,131,25.0,23.052186074409516,7.303363449995627,6.787380422524358,6.78807457428557,11.574208322641264
19,131,25.0,23.389045486560278,7.432779434130329,7.3201211607675445,7.165632072829275,11.759435299920751
20,131,25.0,23.658790450662163,7.776419715196258,7.208236881077343,7.404720816940215,11.98711935974018
21,131,25.0,23.86566746573226,7.939878039268925,7.658744369634957,7.664529867969119,12.090157872885147
22,131,25.0,24.013808831168255,7.858374187246834,7.6230365852946305,7.666302410769004,12.432879653146259
23,131,25.0,24.10723239642423,8.459146961047876,7.925496439547032,7.722718459302142,12.421001414172146
24,131,25.0,24.149841367701598,8.5882602401198,8.027778265167125,7.757352316063027,12.55334387031301
25,131,25.0,24.145424171655527,8.39410913347097,8.334685861604932,7.607697818610917,12.43996018764973
26,131,25.0,24.097654376116566,8.986515138648057,8.628746764907714,7.920500824886141,12.328021238456165
27,131,25.0,24.010090667827512,9.060466507584781,8.538141369077858,8.150530043058057,12.483749515520026
28,131,25.0,23.886176887195745,9.302326874945349,8.479386249089433,7.601689745794635,12.555947616289876
29,131,25.0,23.729242120060675,9.311625232879628,8.82524215552863,7.726897433041146,12.487458912149508
30,131,25.0,23.542500846476585,9.382609390531572,9.083743904747308,7.878228232516722,12.204129427824068
31,131,25.0,23.329053146510788,9.676196045726583,8.82274336328953,7.6265304973900845,12.37678496300481
32,131,25.0,23.091884963056984,9.796390580121841,9.137141158609053,7.849444217288341,12.190563589736751
33,131,25.0,22.833868421664064,9.914195966719374,9.47750112443888,7.260277987231423,12.359561773444065
34,131,25.0,22.55776220738005,10.03073549479155,9.485891489074067,7.075953527524413,12.028991508690764
35,131,25.0,22.266211998611453,9.871264898695564,9.507775405683898,6.574866862498934,11.652192533792988
36,131,25.0,21.96175095799788,10.289704234155403,10.000121978070178,6.629536112051146,11.626485716187613
37,131,25.0,21.64680028030189,10.132966568800486,9.872499022127924,6.063663311589799,11.347740000168182
38,131,24.665383893375378,21.32366979731428,10.405564548841467,9.918525746378343,6.095524682053471,10.91869336437891
39,131,24.041552198361615,20.994558639774567,10.90619632733679,10.306290582647954,5.802317431262208,10.768840242961291
40,131,23.417437738466106,20.661555956306714,10.802031219589985,10.580366588241077,5.4016601795789,10.290574525075986
41,131,22.793640355988543,20.326641689370348,11.2047355712955,10.820920895138523,4.900517490340144,10.164257563799046
42,131,22.170402179747214,19.991687408227122,11.071729708192565,10.68258367570989,4.843305865705754,9.812178900501772
43,131,21.547617601858406,19.658457198922264,11.59987069433909,10.801622096458484,4.555309623321952,9.18007470114248
44,131,20.92484366090798,19.32860861128178,11.559766743333773,11.35686387849792,3.9079138802386244,8.832025266072193
45,131,20.30131083151528,19.003693662924732,11.824688951659017,11.250782728077962,4.07068827777675,8.86104444701846
46,131,19.67593422029003,18.685159900290557,12.14871471576573,11.265578493537317,3.4311085963321744,8.249525300235609
47,131,19.047325168181487,18.374351516682268,12.349935167894797,11.56561947494793,3.4134797216587556,7.855199991012207
48,131,18.413803259219947,18.072510527324496,12.13790401174459,11.806996799395742,2.9609600590687193,7.435878349689124
49,131,17.773408735651145,17.780778001436957,12.446030255756769,11.744593214056154,2.5639017815698057,7.2572722540116725
50,131,17.123915319463038,17.500195351323242,12.572421002459087,12.1220271232219,2.463011265308677,6.8621535182507865
51,131,16.462843440304937,17.23170567847498,13.04485611858167,12.057926934164657,2.217765350339721,6.677417279207742
52,131,15.787473869799527,16.976155176691023,12.951346339820043,12.546678062082055,2.178843684465757,6.049492953268572
53,131,15.094861762247007,16.734294592212308,13.156289577892924,12.566795557680004,1.9781732429728467,6.02995210162337
54,131,14.381851101721907,16.506780740871704,13.037355905332511,12.298490584718666,2.0874866942103623,6.112169729080067
55,131,13.645089555562691,16.29417808225935,13.237654604203614,12.515224285739292,2.0017618503031347,6.019121562999168
56,131,12.881043734253666,16.096960350903117,13.237828027017953,12.126076835628355,2.2625638124049052,6.285256027608515
57,131,12.08601485769907,15.915512244464622,13.420350118439151,11.939103348258206,2.3072387213354695,6.466450803296968
58,131,11.25615482789027,15.750131168950247,13.734098457815522,12.14468516813236,2.398275578866988,6.905214528930227
59,131,10.38748270796529,15.601029040937618,13.504194363611917,11.919456131109722,2.3779455882684846,7.125256235826594
60,131,9.475901607661172,15.468334146817455,13.535684514125627,11.575638315116873,2.988470163666521,7.370403620074052
61,131,8.517215975157342,15.352093059050475,13.80967095537635,11.17742904345988,3.0958178775078875,7.716025941368645
62,131,7.507149295314207,15.252272609439814,13.868492014581726,10.722988334594262,2.972690316530093,7.866771890021862
63,131,6.4413621943012345,15.168761919418841,14.015555902510359,10.399404257010655,3.1651044571739964,8.195364550381017
64,131,5.315470950620181,15.101374487353667,13.789157566794596,9.819159676015667,3.4899021923937212,7.893458565241933
65,131,4.125066412519573,15.049850332861865,13.81442985758218,9.203490488083306,3.8650514942047063,8.455815685128355
66,131,2.865733321801372,15.01385819814567,13.854435568455756,8.83051466420598,3.6708645180508994,8.691922036780738
67,131,1.533070044020576,14.992997806341009,13.788717940614461,8.120366009106293,3.9868548934687995,8.691725951067355
68,131,0.122708705078594,14.986802176881469,13.934162075412013,7.986304581868823,4.4310417742409385,8.886938296570953
69,131,1.2804618320406351,14.994739997878014,13.65751295324305,7.129239028424603,4.4130473182675525,9.090599417211184
70,131,1.3942010794099193,15.016218055513264,13.88368746062415,6.944578973588226,4.395749698520403,9.023965487994687
71,131,1.7043963607185073,15.050583720452096,13.457295510923123,6.339725787079255,4.304251697901175,9.292600753543208
72,131,2.306785512624863,15.097127491266292,13.791789972630323,5.808269677191799,4.1251579084917305,8.943188224644778
73,131,2.0159954767358403,15.155085594875771,13.538298196106288,5.523718272508207,4.2565610335265145,9.11436444786528
74,131,0.8726767910123727,15.223642644004173,13.38267545598773,5.219075936832651,4.423379444468781,9.03189948155004
75,131,2.3896213257109142,15.301934351650146,13.509335409456625,4.83760457209412,4.23018795752116,8.932653171389582
76,131,0.9881061825639306,15.389050302573764,13.511579840925462,4.764480400474333,3.9426292883277356,9.061424709703081
77,131,0.4838874661064606,15.48403678179875,13.178962905948175,4.20470400077777,3.555114888351259,8.556145147495705
78,131,2.19761228614385,15.58589966012903,12.988102278457571,4.228160857769091,3.853976247159303,8.596672725306208
79,131,2.384758668888941,15.693607336681254,12.908823904251582,3.8418680801895033,3.7566598782285476,8.116780744892548
80,131,0.17293743959787822,15.806093738433077,13.002037423017274,3.8900310155445275,3.2687773527111776,8.33644585221328
81,131,2.782927445213897,15.922261376785372,12.96761483065523,3.686310025142801,3.0694218858604563,8.077378935122871
82,131,1.5476073001849546,16.040984461140795,12.622124710060838,3.5618723953680327,3.1902123955206068,7.9133134336882955
83,131,1.9300193360334679,16.16111206949779,12.46203955757068,3.3936970762509717,2.983454032699735,7.576060426431223
84,131,0.4975272914282468,16.281471376059073,12.047882108786872,3.683832004988559,3.2334674114560427,7.90984967791172
85,131,1.0237079638817583,16.40087093585535,11.687101169526308,3.5118228686389577,3.3312495781448734,7.9349817912729605
86,131,0.616074120926824,16.51810402638651,11.333608786764191,3.671828367996363,3.0095258805576446,7.774532331076968
87,131,2.6755644890870514,16.631952046273824,11.001565969820076,3.376830674123411,2.921402315338033,7.992862734883778
88,131,2.5751937608545004,16.74118797093257,10.385816497123457,3.388799373435004,3.0683325401609993,7.962026711672143
89,131,2.9915433415950003,16.84457986525598,10.358155162547986,3.290704401431811,2.9443650255228415,7.7377160145208395
90,131,0.3932277201926886,16.94089445331622,9.853954831039559,3.808822246459229,3.447859735980061,7.995949989599188
91,131,0.3560821983924647,17.02890074508025,9.24822745622616,3.578001893538948,3.0980943233207134,7.845855237661768
92,131,2.144945892594955,17.107373720141226,8.466479919775722,3.586906808995219,3.2008509260376474,7.966102683596146
93,131,2.668465416018808,17.175098068465417,8.152712739620537,3.93159410010857,3.2381482131798554,8.272015176950646
94,131,2.295146057188424,17.230871988153666,7.504518410011656,3.9947562376625223,3.511186206380286,7.992518097848742
95,131,0.9055606546603725,17.273511040218352,7.2701182233916075,3.955771079099675,3.682650925353286,8.354936438026172
96,131,2.043341450542263,17.301852060376348,6.894409230742804,3.984548104237856,3.6170581564692132,8.326889004161144
97,131,0.9154211797442742,17.314757127856467,6.360327740471396,3.763680503380022,3.37915306185091,8.134044555104056
98,131,0.6960659697332837,17.311117591222825,5.704222472117355,4.117130930762554,3.4072422089590697,8.412920555504035
99,131,2.7174571853914444,17.289858151212826,5.647824975386429,3.9819401304820157,3.6305816178374974,8.348394076534428
100,131,1.1947333881785078,17.24994100059112,5.014641105578105,4.107131969563558,3.4107519039628724,8.222534453803814
101,131,2.477113002673384,17.190370021018225,4.92098011335785,3.659925001595222,3.3722959596566064,8.279809143860493
102,131,1.9752825054131704,17.110195036935238,4.216904165788684,4.009997703804029,3.332725145617536,7.946310987049744
103,131,2.2826323790267873,17.00851612646261,4.382158762889132,3.733990405218171,3.6432132245968676,7.987241079231882
104,131,0.83240046406133,16.88448798931654,3.963354560087448,3.4111213306854404,3.1690077920821014,8.218336033876405
105,131,0.35610799214374356,16.737324371736918,3.73215865482049,3.277713459213673,3.360003421832669,7.808105923578714
106,131,2.035503806000025,16.56630254843452,3.6327955102694873,3.597672041071854,3.0359081737022735,7.643644250747055
107,131,0.8421490439261468,16.3707678615512,3.6222084582737417,3.315358850101114,3.158582725646814,7.507488327757479
108,131,1.387013653555523,16.150138316635378,3.0368632389088015,3.3844316997779127,2.8219883364484493,7.434628833969459
109,131,1.2469208992574297,15.903909235634671,3.3656392120322574,3.267862811625144,2.8988365537910954,7.495100212005299
110,131,1.8759271427138837,15.631657966901287,2.9910190094539724,3.0644184826073837,2.7747401843489548,6.993514219911561
111,131,2.63943366392542,15.333048652214359,3.0396578904088,2.6072287520260775,2.787171061644014,7.270430096832365
112,131,1.8328272056849861,15.007837050816647,2.5729574436421867,2.6180321098079578,2.61109558182003,6.923599181048556
113,131,1.1899479702003943,14.655875420468988,2.633984349614704,2.5827732173610363,2.254702887533658,6.775937786786787
114,131,0.8080691469773096,14.27711745551585,2.7121409255855964,2.378481867512721,2.1678916375140367,6.369177780289872
115,131,2.322126298765396,13.87162328196905,2.3127420581755147,2.556925264553459,2.1423747887744176,6.386799478126941
116,131,2.5247860183040984,13.439564509607294,2.185607195933768,2.3672850527889007,1.8225437962868187,6.270008107062828
117,131,1.9165179021381675,12.981229341088465,2.4801746214417184,2.4616250109231768,1.8411063102451195,6.058935574504892
118,131,2.5509212915697788,12.497027738079396,2.4380609390479107,1.9343222887662914,1.7942739654335669,5.8429332747872
119,131,0.32606087949211926,11.98749664440021,2.3084410933740878,2.219319657640898,1.6019330709128943,5.5049143178424655
120,131,1.0962862256453878,11.453305266183236,1.777821293326765,1.7908887008434276,1.8355620371317978,5.723064300679021
121,131,2.1842856903326604,10.895260409048944,1.6851820602780847,1.9593152577343944,1.4729031694188697,5.157536696870855
122,131,1.2730495635611034,10.314311872295605,2.033707243661531,1.9930318561113725,1.3501730025328034,5.362622432239445
123,131,2.1039264826411976,9.71155790010397,2.0494828674478747,1.991726488528967,1.5895294258253494,5.143071775953245
124,131,1.9316859540308982,9.088250689759604,1.7459862283604313,1.82847873169644,1.1376700389423868,4.7139450518826
125,131,0.17196705451173055,8.445801956888886,1.8337525048520393,1.4594097265046861,1.21414753048064,4.2604253980246565
126,131,2.590292733640732,7.785788557707974,1.4862523478057676,1.6238617352570546,1.200662954603993,4.014674818008022
127,131,2.1638357818199747,7.109958168292792,1.736499980297869,1.7519698180818843,1.0892744288306384,4.125248369045715
128,131,1.1295457962865671,6.420235020859309,1.5722693216675088,1.2770541004457199,1.021632939482226,3.797656192083804
129,131,2.94738946260839,5.718725697060449,1.7416461214632983,1.29633055353315,0.9129165284840747,3.4985201813797593
130,131,2.7828970892453704,5.007724978300075,1.3715486193846176,1.2239353460278,0.49414975895413116,3.3693434412044185
131,131,1.9319447944993569,4.289721753058643,1.3215657270091081,1.5571098029113275,0.6547179950003595,3.008220165357616
132,131,0.5583551419747571,3.5674049812395765,1.2219236342623483,1.227583319478732,0.39479604093976217,2.2669023716717547
133,131,1.761253064244613,2.8436697155246407,1.6119400098803653,1.508185210260889,0.6442487441807675,2.1903044508102836
134,131,1.7261510075563011,2.1216231797499745,1.1671376902130262,1.2255177414176193,0.35198496286079184,1.9284765621859217
135,131,1.0279742042972866,1.404590904293002,1.185534717420028,1.469214734525372,0.07835012739644,1.5927340153932739
136,131,0.9855264052659805,0.6961229184791478,1.386440570187602,1.376623206038432,0.37448902274755347,1.0980814394311786
137,131,0.1735957139363289,2.8421709430404007e-13,1.3570877866049895,1.5128636756079201,0.28026750650721455,0.9996399682783605
138,131,1.080174515331906,0.21533070589078662,1.564774308896217,1.2134222446749816,0.26809643447893156,0.2316665873760899
139,131,2.8989355731613147,0.04688211692234712,1.206937078357928,1.512955740143568,0.12760005580525477,0.8068919572232752
0,132,0.0,0.0,1.954124657969559,0.4288416736613617,2.9245782283668853,7.306619753781168
1,132,1.4569265758270407,1.5423614242388846,2.5199087794364425,2.3765122492229693,2.3991238634826546,7.05559332368457
2,132,2.8508341642885098,2.943034565812408,2.2720299426975408,2.440128941797188,2.467766547490183,6.728861303899048
3,132,4.182471574650479,4.209935048841635,2.374516194863235,2.7590571544233526,2.729435568414907,6.879289488056323
4,132,5.452610215074024,5.350791473078939,2.758182415354162,2.7304849819613537,2.523376625422705,7.267299461401936
5,132,6.662044661661283,6.373142669449139,2.951850451447316,2.556529958055099,2.4418743716503415,7.224252873438333
6,132,7.811593171152742,7.2843351253801325,2.8851428722464703,2.7111352640465096,2.9672617852898946,7.31874842495337
7,132,8.90209813727574,8.091520579922939,2.8060752397606112,2.6882869497743305,2.7923842480792787,7.44513354594456
8,132,9.93442649074417,8.801653788661245,2.975815357465879,2.7619045714206876,2.8363325243757633,7.353345461453437
9,132,10.909470042909442,9.421490458410394,3.026094637066223,2.9876294620555175,2.788199426754435,7.616847827965655
10,132,11.828145773062612,9.957585351705827,2.961567623193547,3.0177527464489557,2.9268750242683748,7.731338284712598
11,132,12.691396059387769,10.416290561080997,3.323732281218987,3.283262945061837,3.1284828521648542,8.138319733020952
12,132,13.500188853566627,10.803753953134727,3.5701187123834406,3.2437116560777537,3.611772344038233,8.21033994437853
13,132,14.25551779903433,11.125917782388054,3.722944349378773,3.678016481921994,3.415318568103377,8.136063580121851
14,132,14.958402292886477,11.388517474930504,3.7827768900341954,3.6640459875712037,3.4749339772496555,8.305908516009941
15,132,15.60988749143738,11.597080581855836,3.81457598978878,3.421613231578056,3.5063126631959847,8.571257154694953
16,132,16.211044259429507,11.756925902487259,4.06840393096705,3.870815519827779,3.759982261421376,8.587178502107477
17,132,16.762969062894193,11.873162777392093,3.9351862104058277,3.931268575665103,3.8267703384546943,8.54450561297157
18,132,17.266783805663522,11.9506905511859,4.008640666122687,3.6895144241639137,3.6042919994170144,8.391626418136042
19,132,17.72363560953344,11.994198205126054,4.355848267422605,3.9670029267841125,3.7488634002675596,8.926239212554716
20,132,18.134696538078117,12.008164159494797,4.146760012373495,4.237925611907523,3.844590139609893,8.661145737745976
21,132,18.501163264115466,11.996856245771756,4.269206022689605,4.371978091620486,3.8385838250420328,9.050704720215842
22,132,18.824256680823957,11.964331848595876,4.5235955673368515,4.311558620736341,3.9057852802340243,8.724158563391814
23,132,19.10522145651059,11.914438217516874,4.768048690621891,4.198435674950222,3.904712988101929,9.14127856577803
24,132,19.3453255330301,11.850812948536113,4.520556345957652,4.4438995985914715,4.111952573249603,8.934389680901894
25,132,19.545859567855384,11.776884635436929,4.916340164649821,4.600624492400444,3.853487361494504,9.037189345371392
26,132,19.708136319799166,11.695873690904463,4.947036698365492,4.706943102709336,4.103596676927521,8.771926432398093
27,132,19.833489978386847,11.610793337434899,4.902853449514935,4.560679415583669,3.9410466728431905,8.84029700366696
28,132,19.92327543688058,11.5244507680342,4.937673068913178,4.740940195987768,3.8265098792876424,8.969384774363963
29,132,19.978867508954608,11.439448476706275,5.313069560428198,5.051378431417776,3.7944116353648663,8.529710294045922
30,132,20.001660089021737,11.358185758730656,5.0326317085384025,4.743048333769837,3.8466613980424063,8.410001608514818
31,132,19.993065256211096,11.282860380729531,5.312090385733089,4.903877589647913,3.4604230966954526,8.364035584650013
32,132,19.954512321997115,11.215470420524397,5.549017137301851,5.047583803996638,3.7842375745546257,8.1549693789088
33,132,19.887446821479656,11.157816276781986,5.383587266094668,5.071806272301775,3.3021522670381995,8.173395483872273
34,132,19.793329448315426,11.111502848449831,5.752547312777521,5.449447716580492,3.0444645040931113,7.658513865630506
35,132,19.67363493330061,11.077941883981147,5.552999926675925,5.540311338069619,2.950812545679996,7.87118950693575
36,132,19.529850866604654,11.058354500349232,5.632727501767288,5.605021156356328,2.9731148478566074,7.696789849690581
37,132,19.363476463655346,11.053773871851355,5.711520846760817,5.516573923329119,2.7873932953174214,7.296259084605418
38,132,19.176021274675087,11.065048088702056,6.097232354940755,5.535949686593712,2.748960270529712,7.08628887745566
39,132,18.969003837868343,11.092843185415951,6.078547658095618,5.67803302870099,2.333750196561813,6.69024708498027
40,132,18.74395027626037,11.13764633897992,6.522353901641513,6.087320818756821,2.3717787691241234,6.317706893337922
41,132,18.50239283818712,11.199769236814873,6.413855079611807,5.888635990763856,1.9352063812005351,6.05015035811294
42,132,18.24586838143641,11.279351614526789,6.370915413892215,6.06032985294949,1.6130350516242493,5.874273451450425
43,132,17.975916801040242,11.376364963447529,6.645459361991585,6.274571667504238,1.6888250970068046,5.384698498543073
44,132,17.694079400718387,11.490616407964652,6.806385650469663,6.753648769363075,1.6245177688752066,5.504108481851392
45,132,17.40189720797322,11.621752752641243,7.040145394881178,6.626870967269622,1.3115735114782634,4.965506498999597
